,New England : wind,Connecticut : wind,Maine : wind,Massachusetts : wind,New Hampshire : wind,Rhode Island : wind,Vermont : wind,Middle Atlantic : wind,New Jersey : wind,New York : wind,Pennsylvania : wind,East North Central : wind,Illinois : wind,Indiana : wind,Michigan : wind,Ohio : wind,South Atlantic : wind,Maryland : wind,North Carolina : wind,West South Central : wind,Texas : wind,Mountain : wind,Arizona : wind,Colorado : wind,Idaho : wind,Montana : wind,Nevada : wind,New Mexico : wind,Utah : wind,Wyoming : wind,Pacific Contiguous : wind,California : wind,Oregon : wind,Washington : wind,Pacific Noncontiguous : wind,Alaska : wind,Hawaii : wind
20,0.6685878962536024,0.5,0.6356275303643725,0.6666666666666667,0.64,0.8,0.6666666666666666,0.4841149773071104,1.0,0.3081081081081082,0.6750788643533123,0.44218887908208293,0.47713598074608904,0.4537037037037036,0.3529411764705882,0.6282722513089006,0.9208333333333333,0.8076923076923077,0.8043478260869565,0.5263718070009462,0.6096413874191651,0.49343704423918333,0.1703703703703704,0.7302709069493521,0.5931372549019608,0.2700421940928269,0.6190476190476191,0.5429362880886426,0.6727272727272727,0.10378681626928477,0.732962447844228,0.6948176583493282,0.5484221980413493,0.6851612903225808,0.6153846153846153,0.40000000000000013,0.6388888888888888
21,0.18443804034582134,0.5,0.1700404858299595,0.16666666666666663,0.21999999999999997,0.35000000000000003,0.11111111111111105,0.16036308623298035,0.0,0.10270270270270265,0.23974763406940064,0.2568402471315092,0.3074608904933815,0.26984126984126977,0.17914438502673802,0.4136125654450262,0.41666666666666663,0.30769230769230776,0.5217391304347826,0.7012771996215705,0.689594356261023,0.3962080700048616,0.21481481481481485,0.34511189634864536,0.5441176470588235,0.3755274261603375,0.4761904761904763,0.6842105263157896,0.5636363636363636,0.12201963534361854,0.816759388038943,0.802943058221369,0.6702937976060936,0.6348387096774193,0.6666666666666666,0.6000000000000003,0.6944444444444444
22,0.08933717579250722,0.5,0.04453441295546562,0.2222222222222222,0.12,0.4000000000000001,0.2222222222222222,0.1270801815431165,0.0,0.1837837837837838,0.0757097791798107,0.01853486319505737,0.04632972322503004,0.04232804232804235,0.04278074866310161,0.05759162303664922,0.06666666666666665,0.0,0.13043478260869568,0.3663670766319773,0.4573780129335685,0.19543023821098693,0.022222222222222254,0.44640753828032975,0.33333333333333337,0.08016877637130793,0.19047619047619047,0.23822714681440443,0.6545454545454547,0.07012622720897621,0.8678720445062587,0.783109404990403,0.8846572361262243,0.609032258064516,0.5897435897435898,0.0,0.6944444444444444
23,0.2305475504322767,0.5,0.22267206477732793,0.2777777777777778,0.18000000000000005,0.35000000000000003,0.2592592592592592,0.13313161875945534,0.0,0.11351351351351358,0.16719242902208203,0.00029420417769931984,0.0,0.0,0.11096256684491979,0.01570680628272253,0.17083333333333328,0.15384615384615385,0.08695652173913049,0.3019157994323558,0.3709582598471487,0.18035974720466696,0.029629629629629617,0.42402826855123676,0.31862745098039214,0.050632911392405,0.04761904761904767,0.29778393351800553,0.6545454545454547,0.008415147265077194,0.7117524339360222,0.6225207933461292,0.7758433079434167,0.48258064516129034,0.717948717948718,0.0,0.8055555555555556
24,0.446685878962536,0.5,0.4493927125506073,0.38888888888888884,0.36,0.4000000000000001,0.5185185185185185,0.340393343419062,0.0,0.39729729729729735,0.2712933753943217,0.3092085907619888,0.31708784596871237,0.2579365079365079,0.3917112299465241,0.3089005235602095,0.19999999999999996,0.13461538461538464,0.32608695652173914,0.15787606433301804,0.19973544973544965,0.17209528439474964,0.0,0.3992932862190811,0.13725490196078427,0.31645569620253156,0.19047619047619047,0.3130193905817174,0.18181818181818188,0.0,0.25869262865090403,0.21177223288547659,0.19368879216539717,0.32,0.5128205128205129,0.0,0.5833333333333333
25,0.49279538904899134,0.5,0.46963562753036436,0.4444444444444444,0.5,0.5,0.5555555555555555,0.5189107413010591,0.0,0.4621621621621622,0.5646687697160884,0.5666372462488967,0.6004813477737665,0.5542328042328042,0.5347593582887701,0.5549738219895288,0.44999999999999996,0.3269230769230769,0.30434782608695654,0.5054399243140966,0.5402704291593181,0.20515313563441917,0.0,0.3992932862190811,0.5490196078431372,0.4641350210970464,0.1428571428571428,0.0,0.2909090909090909,0.23983169705469842,0.5180806675938804,0.2571976967370441,0.5201305767138195,0.8038709677419356,0.0,0.40000000000000013,0.0
26,0.7752161383285302,0.5,0.6761133603238866,1.0,0.84,0.8500000000000001,0.9999999999999999,1.0,1.0,0.9675675675675676,0.9779179810725551,0.9279199764636656,0.9717208182912154,0.8439153439153438,0.8917112299465241,0.9685863874345549,0.8124999999999999,0.7692307692307694,0.4565217391304348,0.5734389782403029,0.5614344503233393,0.7394263490520174,0.3925925925925926,0.6925795053003533,0.6470588235294118,0.9999999999999999,0.5714285714285714,0.5927977839335181,0.5454545454545455,0.517531556802244,0.36022253129346316,0.12603966730646193,0.35908596300326445,0.6735483870967742,0.8717948717948717,0.6000000000000003,0.8611111111111112
27,0.7665706051873199,1.0,0.7004048582995951,0.8888888888888888,0.7600000000000001,1.0000000000000002,0.8148148148148148,0.8456883509833585,1.0,0.6729729729729731,1.0,0.7334510150044131,0.6793020457280385,0.8571428571428571,0.7286096256684492,0.9319371727748692,0.9999999999999999,1.0000000000000002,0.8043478260869565,0.6246452223273415,0.655349794238683,1.0,0.6444444444444445,0.9999999999999999,0.5245098039215687,0.7468354430379746,0.4285714285714286,0.6011080332409973,0.1454545454545455,1.0,0.26008344923504867,0.11900191938579652,0.23286180631120781,0.4658064516129032,0.6153846153846153,0.40000000000000013,0.6111111111111112
28,0.6772334293948127,1.0,0.7530364372469637,0.2222222222222222,0.52,0.8500000000000001,0.14814814814814814,0.4493192133131618,1.0,0.15675675675675682,0.7791798107255521,0.5648720211827007,0.6299638989169676,0.6851851851851851,0.4144385026737968,0.5130890052356022,0.8708333333333332,0.7884615384615385,0.6304347826086956,0.5597209082308421,0.569077013521458,0.9445794846864366,0.7037037037037037,0.7432273262661954,0.6470588235294118,0.7130801687763711,0.5714285714285714,0.7063711911357342,0.34545454545454557,0.9873772791023844,0.24374130737134914,0.18042226487523988,0.14363438520130575,0.3870967741935483,0.7692307692307693,0.40000000000000013,0.7777777777777777
29,0.4812680115273775,0.5,0.4939271255060729,0.4444444444444444,0.4600000000000001,0.8,0.03703703703703709,0.4659606656580938,1.0,0.3081081081081082,0.6340694006309149,0.6725507502206531,0.6901323706377858,0.7724867724867724,0.5949197860962567,0.680628272251309,0.5875,0.5384615384615385,0.8695652173913044,0.2635998107852413,0.32657260435038205,0.6645600388915898,0.7481481481481482,0.22850412249705532,0.9999999999999999,0.3966244725738396,0.2857142857142858,0.682825484764543,0.5818181818181819,0.8022440392706872,0.7684283727399166,0.4030710172744721,0.8900979325353645,1.0,0.3589743589743589,0.0,0.41666666666666674
30,0.9999999999999999,1.0,1.0,0.7222222222222221,1.0,0.75,0.9259259259259259,0.989409984871407,1.0,1.0,0.914826498422713,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.975,0.8076923076923077,0.9347826086956521,1.0,1.0,0.946524064171123,1.0,0.7938751472320377,0.6372549019607844,0.7130801687763711,0.7142857142857144,1.0,0.6727272727272727,0.5525946704067322,0.6860222531293463,0.5515035188739603,0.6409140369967357,0.6916129032258065,0.6923076923076922,0.40000000000000013,0.7222222222222223
31,0.6599423631123918,1.0,0.6842105263157895,0.5,0.56,0.8,0.37037037037037035,0.4841149773071104,1.0,0.33513513513513515,0.6403785488958991,0.6863783465725213,0.7599277978339352,0.7275132275132274,0.5508021390374331,0.680628272251309,0.775,0.7692307692307694,0.7391304347826086,0.7987228003784295,0.7867430922986478,0.8653378706854642,0.9333333333333333,0.7455830388692578,0.6960784313725491,0.5864978902953585,0.5714285714285714,0.8739612188365651,0.23636363636363644,0.5806451612903226,0.9408901251738526,0.8714011516314779,0.7606093579978238,0.8490322580645162,0.3589743589743589,0.0,0.41666666666666674
32,0.5043227665706052,0.5,0.4777327935222673,0.5555555555555556,0.48,0.75,0.37037037037037035,0.23146747352496222,1.0,0.19729729729729728,0.277602523659306,0.5298617240364814,0.6365824308062575,0.5238095238095237,0.3663101604278075,0.5392670157068064,0.35416666666666663,0.2692307692307692,0.5,0.7406575212866604,0.7926219870664315,0.7851239669421488,0.9037037037037037,0.6325088339222614,0.7058823529411765,0.3755274261603375,0.5238095238095237,0.9626038781163435,0.5818181818181819,0.4403927068723703,1.0,1.0,0.8443960826985856,0.7096774193548387,0.5897435897435898,0.19999999999999996,0.6111111111111112
33,0.4668587896253602,0.0,0.4858299595141701,0.2222222222222222,0.44000000000000006,0.3,0.5185185185185185,0.3449319213313162,0.0,0.4729729729729729,0.1924290220820189,0.39982347749338043,0.3375451263537906,0.5529100529100529,0.44385026737967914,0.5916230366492147,0.17499999999999993,0.11538461538461542,0.21739130434782616,0.4012535477767267,0.4503233392122281,0.5352455031599417,0.7851851851851852,0.46407538280329785,0.36274509803921573,0.3755274261603375,0.6190476190476191,0.6925207756232687,0.5454545454545455,0.31276297335203374,0.8216272600834491,0.8266154830454253,0.6887921653971709,0.5806451612903225,0.6410256410256411,0.40000000000000013,0.6944444444444444
34,0.18443804034582134,0.0,0.20242914979757087,0.16666666666666663,0.20000000000000007,0.0,0.14814814814814814,0.033282904689863835,0.0,0.0,0.09463722397476337,0.12150632538982054,0.0980746089049338,0.1759259259259259,0.2459893048128342,0.1518324607329843,0.1791666666666667,0.13461538461538464,0.26086956521739135,0.15692999053926215,0.21105232216343328,0.28001944579484683,0.5925925925925927,0.5100117785630153,0.0,0.10970464135021096,0.0,0.3130193905817174,0.20000000000000007,0.18232819074333806,0.7698191933240612,0.6250799744081894,1.0,0.42709677419354836,0.8974358974358975,0.6000000000000003,0.9166666666666667
35,0.0,0.0,0.0,0.05555555555555558,0.0,0.0,0.07407407407407407,0.0,0.0,0.021621621621621623,0.0,0.11679905854663136,0.1570397111913357,0.17857142857142858,0.10828877005347598,0.08900523560209428,0.0,0.019230769230769218,0.0,0.46736045411542104,0.47178130511463845,0.5600388915896937,0.7407407407407408,0.5924617196702001,0.36764705882352944,0.3966244725738396,0.19047619047619047,0.5581717451523547,0.4727272727272728,0.3870967741935484,0.7903337969401947,0.6769033909149071,0.8411316648531012,0.5883870967741935,0.9487179487179486,0.8,0.9722222222222223
36,0.3688760806916427,0.5,0.38866396761133604,0.33333333333333326,0.38,0.15000000000000002,0.2592592592592592,0.38729198184568836,0.0,0.34594594594594597,0.4290220820189274,0.566931450426596,0.536101083032491,0.7103174603174602,0.5187165775401069,0.7905759162303666,0.37083333333333335,0.4230769230769231,0.28260869565217395,0.44583727530747397,0.41446208112874783,0.5867768595041323,0.5037037037037038,0.5359246171967019,0.17647058823529416,0.4936708860759492,0.23809523809523814,0.7950138504155124,0.3090909090909092,0.3730715287517532,0.4860917941585535,0.4779270633397313,0.26550598476605003,0.5419354838709678,0.9999999999999999,0.8,1.0
